Date,STK01,STK02,STK03,STK04,STK05,STK06,STK07,STK08,STK09,STK10,STK11,STK12,STK13,STK14,STK15,STK16,STK17,STK18,STK19,STK20,STK21,STK22,STK23
2021-07-06,30.34677408235764,70.99961684237327,27.679916091382545,23.228023652867797,45.79304128796802,41.43246482443264,272.8357421271687,95.89107513427734,543.3840999087772,300.78956893670005,193.86188808056193,34.79290771484375,691.3166638289512,39.54999923706055,187.51134283202035,70.02622673207249,118.81610107421875,25.522273401099103,425.445063691161,19.01204453517843,904.3608949531629,357.52723613341163,
2021-07-07,30.292527146915077,70.5105195785156,27.5552329634518,22.48932326436927,45.4793815612793,40.22496009226776,271.4939270019531,95.89108223293138,538.8178230054451,298.9720947265625,189.53460531630273,34.79290096905275,683.200911626951,38.95000076293945,184.93680897325572,69.05239996690491,121.50626866138765,25.639888284210727,414.9871858906993,18.393049657479523,882.9305466424851,356.2303105905845,
2021-07-08,30.19487380447243,70.83657781938459,27.51366735632986,22.40724590899399,45.71461917642328,40.67777442578087,271.94119247512435,94.65642062100497,543.3840869721912,298.9721093056626,188.66916729652718,34.51863671199343,678.7741088867188,38.75,173.35146087278804,73.30177839476688,124.64480488012869,25.757502083566855,417.36396843487205,18.39304885234171,900.0748302586271,368.33523275516484,
2021-07-09,29.92363262209093,68.96172886587085,26.848686582555175,22.57140263550927,44.85208083558878,39.62120458637684,266.1266784667969,94.24487793236447,531.5118167824942,297.1546317385763,190.83279261818194,34.08764678491878,675.0851241185435,37.54999923706055,160.47882080078125,72.06238630426856,124.6448171515214,25.679092887176306,413.5611211603338,18.437263375191698,874.3584042781848,359.6888480300538,
2021-07-12,30.173179140841885,71.73324443018714,27.347424671426694,22.98179091870431,45.47937868352522,40.45136449211027,267.9157409667969,95.06798281462297,543.3841184259064,304.8788399501154,192.99643163327818,34.51863751402532,693.530054102607,38.04999923706055,167.34421776943518,70.73445432398778,132.26698349379137,25.757499698531056,427.8218839904917,18.746762936168018,908.6469738024501,371.7937569306276,
2021-07-13,30.379324911512086,70.51051693141719,26.890246318015215,22.899714977132497,44.93049229884495,40.677772521972656,271.0466433845048,95.47952545558947,547.9503851549629,313.5117900013412,188.66915190353222,35.10635112577158,693.5300374700493,38.150001525878906,160.47883097330728,70.203280670003,128.2317284976735,25.600682033988903,441.13185564391813,18.26040625053679,925.7912056348982,376.98155488513765,
2021-07-14,30.42272046207263,71.57021096085458,26.474634780049627,22.037899653336282,45.55780067535307,41.356993657525486,273.2829914860681,96.71417170557483,559.8226318359375,317.1466856088211,196.45825499167174,35.1063571224827,685.4143016528058,38.0,133.87537237610482,70.4688622582531,125.09318137002158,25.287043222661158,426.8711253574916,18.216193580082056,938.649478396854,366.6059227165539,
2021-07-15,30.585467414982247,71.65172576904297,26.183702891325545,22.07893445027094,45.793033599853516,41.055120246970866,292.51570422191884,96.30263350099699,559.8227111617595,303.9701311622642,201.218239730102,35.341445327243314,689.841046418552,36.95000076293945,132.15901979785755,71.35415328242145,128.68008422851562,25.28704273929404,430.67401123046875,17.376128799051212,908.6469618322814,374.3876515912498,
2021-07-16,30.33592842880768,71.97778282760056,26.391510337050104,22.817637971089123,45.87144860538998,40.37589788346818,287.59572757726914,97.53728264844567,539.7311032461998,310.78558175223213,195.5927946782462,34.94963261856661,699.4325108064753,37.75,144.17348345588235,69.67210245640324,127.78335890288137,25.012610501326957,423.068259575212,17.729837933839203,861.5001878691883,362.7150924752612,
2021-07-19,30.162329156455982,72.54839001984945,26.22526682064896,24.54127311706543,45.322558834644354,40.300428368662054,282.675694849584,97.53727384902889,532.4250914059144,310.785568596335,206.41098330782862,35.811621196954675,694.267870814808,37.45000076293945,159.6206512451172,70.11475049385827,128.2317167470153,24.738175807729963,414.51184313896647,17.420339602214867,882.930538384198,371.79373532249815,
2021-07-20,29.901932653503124,70.91809392529865,26.14214389921716,23.966726476545333,45.4793815612793,39.47026752899587,275.06395568847654,94.65643037354582,528.7720706696765,307.1506867255831,205.9782585375237,35.26307678222656,676.5607150533925,37.29999923706055,157.0461242135647,67.72448358090931,126.43827976186367,24.738176952217245,421.16684149134227,16.978200843017195,861.5002021439578,363.1474189348118,
2021-07-21,30.021919161679655,70.59202110103625,26.142143010654483,23.802571130572954,45.47937729012253,39.99854778678095,275.97473024854474,95.4795263671875,535.1647763504942,312.14869745793493,204.2473602294922,36.00752190521589,683.2008749978585,37.29999923706055,154.4715832125756,67.37036585887607,129.12845081676136,24.37938897711103,413.5611231503975,16.93398809231524,856.3568935026371,367.4705691908857,
2021-07-22,29.978402861331098,70.18445379584587,26.599317784860855,23.022831140385513,46.26350446680249,39.8186803225007,280.9841737652769,93.02539884127104,537.9046996450667,315.3292403682586,205.97826161486037,35.929159666366445,675.0851241185435,36.900001525878906,135.16264287436883,66.83919141483729,126.43828012511997,23.999777558214596,408.33220178125663,16.403416294540712,856.3569162087363,361.4181532118056,
2021-07-23,30.032790383459947,71.97779349355683,26.308388727845777,22.735557818580176,46.26350926576106,41.299221157541275,277.7963668421695,95.58573091947116,540.6442791800214,308.96817491319445,205.54551892063364,37.927403108628944,687.6277415448318,37.5,126.58088634540508,66.8391952906132,135.40551035891295,23.957599495149573,422.11754990943984,17.243483608744437,844.6174607695725,371.7937601023707,
2021-07-26,29.96752533397962,72.30384450635007,26.516195213250754,23.47425772170518,45.4793772724499,42.07845319071717,277.79638998484535,94.73229696100408,539.7311206686086,307.150683379278,199.92008564835888,36.634423245881734,693.5300525735544,37.5,130.87175986944993,66.57360232040034,127.33498915580854,23.831063198197345,413.5611200657021,17.376126745023257,846.390015365731,339.3699006749808,
2021-07-27,29.695592094738736,70.26597103374593,26.30838869208518,23.392179858521406,45.94985239257831,42.234299307293256,273.2423338171554,94.73228981462829,530.5986143967201,313.511778238811,205.9782585375237,37.378866018102165,684.6764642190832,38.150001525878906,114.56643278702445,67.37036121320959,131.81861791476396,23.7467041015625,424.9696858486283,17.557459845091063,837.5272960601512,335.91132709284756,
2021-07-28,29.608575271230514,70.35450657547314,26.100579740544422,23.39218091143348,45.793033111314855,40.83168350219683,261.40183268507866,94.3055648803711,526.0322822215027,304.42451348923544,197.32370154339335,36.438519865601926,686.889850882198,36.849998474121094,108.55919006115583,66.04243926852463,124.64479490639508,23.704527633196488,405.0046575209674,16.880435948945085,826.8919603218645,325.9680268885726,
2021-07-29,29.55418852119171,71.6123368872997,25.643405119055995,23.310105218282175,46.42034051328878,42.00053094288252,269.5991236063465,94.73229217529297,534.2516110978037,303.51575052684893,202.5164219219091,36.20342857857446,675.0851754436922,36.0,116.71187097886029,66.39654391181026,129.12844214108912,23.83106304918017,393.12076575869605,17.647728346903047,806.5077196486453,344.1253832303561,
2021-07-30,29.717345711447837,72.78630220098421,26.18370396916496,23.351142462194304,49.40001541351974,43.48106669972481,260.94642107495036,93.87885284423828,530.5986143967201,298.97210000629076,199.0546149359809,36.438510576165605,689.841066465273,37.79999923706055,124.43544879104152,66.30802001091213,136.75060455113243,23.62016942479589,393.59608728309155,17.151246510349196,833.9822229407768,363.1474169675889,
2021-08-02,29.804364542224135,74.04413348427424,26.14214361251704,23.895498194372056,50.18414731250107,46.20837391323243,261.85722882739344,94.7322903523403,532.4250563799325,284.4324166974047,194.72732543945312,36.67360433812486,681.7252921322939,39.400001525878906,114.13733972340506,66.66213301296487,132.7153391625054,23.40927402649376,385.9903689959933,16.745032726374358,835.7546930128528,350.61015666525844,
2021-08-03,30.011038857373713,74.46341276889592,26.017457636086505,23.51418716747796,49.55684606933646,44.88368314569688,268.2328932787024,96.01245589320435,542.4708251953125,303.5157822368731,191.265519762253,37.45723103501071,699.4324224996669,39.900001525878906,120.5736664305342,66.48506731867272,130.92188802083334,23.282739352438746,385.99037057813496,17.331783726208833,824.2331608987689,341.0991651203424,
2021-08-04,30.163320462754886,73.79256791586549,25.89277364836552,24.86996078491211,49.79208038074058,46.90967930746092,262.7679958376793,95.58573913574219,546.1238645003145,304.424492709608,193.86188456450228,37.9274010498229,699.4324850945724,41.5,121.00274695419684,69.0524017090773,134.0604320188769,23.156202904861726,376.007854803951,17.783132979984043,835.7546930128528,358.37053749778056,
2021-08-05,30.293857063320903,74.04413863964469,25.85121132603845,24.9970625659414,49.55684709422095,47.533066505093586,260.4910171987288,94.73229503631592,546.1238645003145,304.42448475697375,189.1018710361438,38.005765582196936,708.2860057882414,41.54999923706055,123.14818495877815,68.87535173553253,132.71533367529463,23.029665003821368,367.92676406019314,19.407986260572255,819.8018286425994,348.7790612748794,
2021-08-06,30.217714021454388,73.37329271802786,26.516194795570506,24.742854913344733,49.24319122304744,49.48114470652078,260.9464117752878,95.15900716145833,544.297454988896,298.9720947265625,191.6982421875,39.57301569569727,705.3348159137954,41.79999923706055,118.42820686017963,68.07858535567779,132.26697817240677,23.367095947265625,361.74712190755207,18.23448225378427,807.3940171820628,355.754643366887,
2021-08-09,30.065425043644453,73.87642182715031,25.51872188665245,23.302347254311375,48.929541688764445,48.00060344357151,257.7585760357113,95.58573913574219,538.8178413455225,299.3681204659598,190.40005500244706,39.33792556437201,684.6764259296959,39.0,122.7190962942023,69.4065269593831,130.9219023605873,23.324917438635214,356.51819712459553,17.918536224274057,813.5979294996995,362.73024796195654,
2021-08-10,30.119809091045738,73.37328592936198,25.435596466064453,23.556552748435568,49.08636474609375,48.31229600060882,257.7586136962012,95.15901071574831,544.297454988896,304.92910314661856,186.50550842285156,38.04494394353759,686.1520782934094,39.150001525878906,126.15180903609081,67.99005775231375,129.57679356243594,23.029665148258943,351.76464050454865,18.23447981376626,806.5077740505403,351.83090076779484,
2021-08-11,29.880512014033524,73.20558670215219,25.43559956578335,23.217611434550243,48.772715640227055,46.52006424581668,251.83834171295166,91.3185102130295,538.8178100585938,298.4412323467548,185.2073313993566,37.45723103501071,673.6095119602078,38.849998474121094,120.14457124652284,64.9800848379693,125.54152946609882,22.945308685302734,355.5675329654775,17.78313070578597,810.0528572636609,348.7790749289773,
2021-08-12,29.84787698834194,73.87642441356004,25.18622840341267,22.96340377390189,48.6943029993159,46.98760330204575,253.6599485593937,93.02539825439453,535.1648559570312,297.97781931559246,183.04368591308594,37.535589991454465,680.9874593684103,38.099998474121094,115.42459919504876,64.3603774661932,124.64481557926662,23.029664262100688,357.9442632072203,17.873404903488055,797.6450625332918,336.1358123664999,
2021-08-13,29.71735072080995,73.03787339195034,25.01998385554791,23.259979359631348,47.91017528958559,46.98760550673178,251.83835986060816,93.4521202647358,534.2515739926783,287.3192259920165,189.5346056864812,37.613948567708334,670.6583202320141,38.0,117.99912580585115,64.09479821977958,127.78335444132487,23.029663967229638,368.4021538182309,17.963674493642248,776.3744895499855,343.9833914505808,
2021-08-16,29.478040964632758,71.69619414010997,24.6043706951101,22.327884735437294,48.47229203683092,44.026530952962176,253.20457912431397,92.5986833439317,531.5118167824942,253.02627945659316,178.7164103066049,35.341440044677455,671.396101635119,36.70000076293945,113.7082485038202,62.41275781717803,120.60957188309331,22.90312647973435,361.2717694702942,17.828268547953336,769.2843115632277,331.34011584814,
2021-08-17,29.456292152911477,72.0316162109375,24.313440322875977,21.52289581298828,47.499603271484375,44.49406814575195,254.11538696289062,91.7452392578125,533.3383178710938,247.92868041992188,177.41822814941406,35.027992248535156,664.7559204101562,36.400001525878906,111.99189758300781,61.5274658203125,122.40302276611328,22.523517608642578,365.54998779296875,17.737998962402344,762.1941372997873,327.4163513183594,
2021-08-18,29.06470444425619,71.78004291125815,24.230316809007398,20.675537311485705,46.932198181635954,43.09145128587741,233.16679833801498,90.03834590733608,518.7262469035824,253.48968260438292,178.71641358793454,33.5782841402494,641.8841914126748,35.349998474121094,108.48080085305607,59.66836996075232,112.53900547304015,22.565697881910538,355.0921318604774,17.737996656671964,741.8098841572469,303.8737630780282,
2021-08-19,29.260489874554928,72.19931989509287,24.105630493164064,21.09921627057083,46.851142014114146,44.57199576777969,244.551905039961,90.46507159483085,523.2926821904873,262.2946348619296,190.83278876856755,34.77103733339788,669.9205091321791,35.70000076293945,118.97893190383911,62.14717330436889,121.05791717995214,22.776590189370427,366.025362338472,18.05394371051941,771.0568240737485,320.87676595052085,
2021-08-20,28.760128210713404,71.27691608886502,24.10563180660303,20.378963441227828,46.77008649222958,43.87068200549597,250.01675551381854,88.75818396755382,511.42032346863675,261.83120325286274,197.32369470292596,33.909958440648445,663.2804671699375,34.95000076293945,115.04213181981501,62.67833558116566,119.71283878497223,22.734413878981606,369.35289178892623,17.15124404407827,790.5548632173528,316.95300368217573,
2021-08-23,28.77101043446717,69.76751375995329,24.271879554523338,20.463697595916397,47.09431246934445,44.72783615036132,242.73026371708622,90.03835108557413,511.42033769048146,266.0019663704766,204.68005713839767,34.8530443740408,650.7377712614057,35.04999923706055,120.72862847646077,63.829200045620965,121.95461947676064,22.818771520039615,373.63105205310933,16.293682544348833,815.370438738567,327.41638727705606,
2021-08-24,29.41277918058248,70.68992436270713,24.645931033997737,21.3957920287211,47.49959846817736,46.44214298433247,248.65053569736767,92.59867624405328,524.2058346621641,273.416639276453,202.9491441658133,35.263080185463494,678.7741025079071,36.150001525878906,128.60224113464355,65.01570275296397,126.88664997366322,22.860949010735506,382.187507154304,16.338816624693443,841.958659968964,341.8034843062838,
2021-08-25,29.401895403125646,71.27691040672734,25.1031074126399,21.649997739643684,47.580661632226246,46.286296622055914,245.91811721389357,93.02540061001405,528.7720230493791,268.7825014806484,204.68007082816882,35.71411855119078,675.0851028392134,35.45000076293945,123.35316387812297,64.64734994714728,124.6448171515214,23.40927505493164,388.8425504469471,15.390984996972293,842.8448999404908,328.7242794701361,
2021-08-26,29.90226587118733,71.36076612755302,24.936862008524265,21.77710153089939,47.904883343639156,48.623992605194864,255.4815639889046,92.5986833439317,548.8635790275805,270.17272890938654,204.74678519676473,36.165155997836614,668.4449132970861,36.0,125.54028095446135,65.01570275296397,129.57679633684054,23.451452996637304,406.9061188285873,15.616659189851918,842.8448774351926,340.9315740411932,
2021-08-27,29.739105022730744,70.94149277688142,25.14466961067174,21.819471441748753,47.90488565227887,47.5330673349703,253.20457912431397,91.74523689128733,544.2973575751251,265.07516076429835,207.42321623754188,36.90322384943637,644.0975434439523,35.349998474121094,122.91574970542962,64.18689096642873,126.79785916549524,23.07184322285572,395.0221784422383,15.616660136574914,842.8448871880738,328.7242923025358,
2021-08-30,30.16332477153409,72.53474740737754,25.60184328672127,22.285516575147817,48.7965300068463,48.62398993735527,252.74916988365976,92.59867624405328,549.7768498192148,270.172746452305,206.08501401154894,37.60028212439445,665.4937248899226,35.5,124.66543783460345,63.91060989633977,132.6849084802576,23.282738609488565,398.82503242952276,15.887468924765683,854.3663947259665,365.7820440376273,
2021-08-31,30.3264896792245,73.37329661630386,26.26682686684293,22.666828438681705,49.12074790487183,48.62399359202066,250.9275590822569,92.59868199116475,551.6034543910322,264.1483017212567,203.8546580127162,37.43626975449457,676.5606870323122,35.95000076293945,123.35316871194279,64.2789805915655,134.04345620365467,23.282739352438746,397.8743428312974,15.661794195845845,871.2056212749677,363.602175458046,
2021-09-01,30.489647343025315,73.96028486480358,25.726528819753533,22.878669454664735,48.8775731211551,48.93568167988701,246.3735342586742,94.73229217529297,560.7358824588346,253.48969448634557,209.20749387459412,37.559278107184724,676.5606805992744,35.70000076293945,119.41637189100689,64.37106645160495,133.1377437090633,23.114022325733636,405.48003541407564,15.48125558476555,860.5703156526424,369.26986819701574,
2021-09-02,30.65281665788587,74.04413509253945,25.892771966199383,22.624462014253787,49.039694318102704,50.649988651275635,245.91810684630323,94.73228981462829,559.8226434999872,257.66046206825655,211.4378566084237,37.846304699477166,686.1521455329331,36.20000076293945,110.23048442118876,67.68631587366,134.94915523205773,23.32491581034741,422.5929326757921,15.57152558079469,856.1389580703363,368.83388764979475,
2021-09-03,30.598423672593416,73.79257202148438,25.684966473682902,22.45498878309035,49.12074762141612,51.03960484095982,247.28434214872473,95.58572916666667,557.082766625189,263.6849015306668,208.7614280437601,37.35426021017135,692.054476965239,35.900001525878906,114.16730167951242,69.98858345807919,135.4020020023469,23.32491669295565,435.4275895725411,15.255582805833228,865.0017315435703,364.91010007478593,
2021-09-06,30.870364476083026,73.79256696428571,25.851214035906082,22.624461756664104,49.03969151690274,53.84483290331375,248.65053785697197,96.01245828576991,568.9551641158937,268.31908284931285,210.9917925880069,38.54336572865971,669.1826711382184,36.099998474121094,109.35563556218551,69.71229809977642,140.38336102630714,23.240558624267578,441.6072132469827,14.533422909506388,872.0918805368964,374.50150989671266,
2021-09-07,31.066158431838616,73.37329254231443,25.51872188665245,22.200780868530273,49.28286573762524,54.62406348856823,250.01670955426127,93.4521226311609,579.0008960313629,267.39220977344104,209.20751354150605,37.55928328792006,664.7559714417653,35.25,106.73110067844391,71.36992356785726,140.3833352034341,23.282738615647126,420.6915055510727,15.120176371351024,859.6840170294483,390.19658922741326,
2021-09-08,30.837733308142496,73.37329024966016,25.43559800315735,22.2007809617447,49.28286561717032,52.28637268979796,249.56134732681812,92.5986833439317,568.041875836152,258.5872770875365,202.07037970067148,36.90322275052161,663.2803311264306,34.95000076293945,111.10532911996992,69.1597540766728,132.68490003038954,23.198381292164147,430.6740032662971,15.029907263807791,841.958634483623,379.29725870272006,
2021-09-09,30.38087018243857,72.53473409016928,25.0615453906771,21.52289585512238,47.58066259258068,50.88375951574546,244.5518844972515,90.89178994437245,558.9093697937702,251.17258221170175,196.27144449330848,35.7551210989904,666.2315162379258,34.599998474121094,111.5427528351192,67.50214081496989,127.7035722732544,22.903128701184272,410.2336146438633,14.984772650636126,810.9391354464224,354.88269826773376,
2021-09-10,30.609305067890748,72.95401931512689,25.144667046969055,21.94657502978291,48.310176426330386,52.52014326132074,244.551905039961,91.31851485923484,561.6491763001469,253.48967245350713,201.62429009331598,36.00114683430171,666.2315195444468,34.79999923706055,110.23047869392994,70.26484853373424,130.8735063166143,22.860949440973005,421.16685532687006,15.30071501449949,800.3038589035748,366.2180249079821,
2021-09-13,30.859484881849845,73.54100885899938,25.352476508799008,22.624462157814957,48.31017696744274,53.22145053526161,243.64109509810098,91.74523635649345,565.3019883566756,255.80681719494385,200.73214902421608,36.780210347852375,677.2984785061439,35.0,117.66667374697599,69.71229749332095,131.3263541356915,22.903127522036478,432.5754315925367,15.436121023948617,796.7586760445928,371.88568537136376,
2021-09-14,30.859487019365925,74.46341429862915,26.2668271969714,22.836299864582163,49.1207485940615,52.20844887242173,240.90867160167366,91.7452392578125,564.3888849504231,259.5141557731149,195.82535671276992,36.452183847493906,687.6276721410541,37.650001525878906,116.79183261886782,69.15976816354197,130.8735166850843,22.903128844828235,437.8043819379203,15.345850031732617,790.5548706054688,376.24542923660965,
2021-09-15,30.73983336280685,74.5472640991211,26.142144864688582,22.878669433480894,49.85026550292969,51.585064186701196,240.4532655228016,92.17195656772034,557.0828915742123,255.34336567101982,198.5017918128359,35.91914155198088,695.7434478922961,36.599998474121094,108.91822052001953,68.79140563351265,129.062132279359,23.02966454557745,452.54046630859375,14.984770712961456,786.1234392341843,386.27279999902015,
2021-09-16,30.631059453919985,75.21810245783023,26.34995042451438,23.048139551271813,49.28286320692627,51.58506393432617,235.4438163757324,92.5986833439317,553.1961895751954,249.78234407795009,197.60964929489862,35.67312065588126,686.152069874299,36.25,109.79306451735957,68.88350013529796,129.51495780813735,23.49363224263424,456.3433469742063,15.075040377847126,797.645032182418,395.86425509378483,
2021-09-17,30.478773362923818,76.05665617524562,26.142144410923496,22.878667469008654,49.93132202361428,51.585064186701196,234.53300550580025,91.74523454657349,550.4439697265625,246.53842163085938,204.74679495004509,35.673114358529084,693.530029296875,38.400001525878906,109.3556359410286,70.2648471159435,131.32635911844545,23.367095947265625,452.5404604457628,14.804232105225088,808.2802545362903,392.3764402970024,
2021-09-22,29.826124480931572,74.12798745328341,24.936861437545765,21.777103403005217,48.71545804006572,49.24737393917217,223.14791107177734,90.89178994437245,537.6004638671875,241.90424116201876,200.28608953004243,34.44300842285156,677.2984966190141,36.849998474121094,108.48079907226563,70.90947318178543,129.06210067424368,23.114023208618164,454.4418947940494,14.533423362611774,810.0527954101562,388.0167225305975,
2021-09-23,30.02191734313965,73.96027393912107,25.43559966743635,22.031310940169007,50.57978340087881,51.351300742926036,232.25597283001213,91.31851432692837,539.4352416992188,248.39209885262915,213.2221267884036,34.89404555640649,678.0363359294954,36.599998474121094,111.98017769607843,73.21172587573332,130.42065085827466,23.19838068506739,451.5897375638368,15.029906739960957,846.3900146484375,394.5563148766661,
2021-09-24,30.195953325932532,75.05040305429806,25.601844463558447,21.861835700121283,51.79564143721336,51.42921971563083,238.6316436767578,91.7452392578125,542.1874658080646,251.172622819633,220.35928761458194,35.14006764362795,677.2985129978346,37.54999923706055,113.29244494082322,77.72415622563071,130.4206525895979,23.49363224263424,469.6533595362941,14.849367546984514,853.4802178066951,408.07150558891055,
2021-09-27,30.424382896592892,76.55979884676478,25.60184124126267,21.777103547110237,52.11987061369029,52.442221161200266,234.07761075515154,91.31851721475292,550.4441777733077,252.09943492460866,202.07036955166708,34.97605623310665,679.51189631839,37.45000076293945,119.41635497350657,77.1716036346643,128.60924585314766,23.40927402649376,478.20974622453963,14.984773050211114,854.3664293791118,409.81539380783113,
2021-09-28,30.293857063320903,77.1467676772161,25.35247366421452,22.031310940169007,51.63352434358798,51.2733776734139,234.07760855797494,91.31851432692837,545.8570430254696,250.2457708911361,198.9478700202808,34.27898923885844,707.5482888854534,37.599998474121094,111.10534339692013,77.35578763332771,121.36366773173756,23.282737880687787,475.35760498046875,15.526390515539862,835.7547868350422,393.2484194135563,
2021-09-29,29.78261249096506,75.30196625423186,25.435598699034628,21.18395032053592,51.55247408106527,49.55906703666736,227.7019508407869,89.61162567138672,532.095947265625,244.68474223595538,198.5017820060392,33.622938298673034,693.5300407952834,37.900001525878906,106.29368926257621,71.92246529543826,119.09942545417611,23.24055848112933,467.2765447012386,15.12017543846002,826.8919968762934,386.7088192960243,
2021-09-30,29.652082084328153,76.47593277969774,25.477159299000284,20.88737690298628,51.471408630371094,49.325296045890354,225.88034348260788,89.61162567138672,532.095947265625,243.75790405273438,194.48714810075433,33.45892007865762,673.6095369960722,37.099998474121094,109.35563889760819,72.7512815204687,119.09941947821414,22.987485157359732,464.89976638519835,15.797197868663384,800.3038700498383,370.5777942175153,
2021-10-01,29.652084686186463,75.7212456314027,25.643405173795166,21.056848403933465,50.09343678378011,49.40322161014682,229.52357187578755,89.18490548735683,531.1785871658591,242.36765295314038,192.25679197765533,33.171899137404,667.7070681469588,36.5,107.16853624923638,72.01455583321928,116.83517976648668,23.071844247043433,466.3258156464479,15.345850422531178,762.1941788879751,374.9375269824449,
2021-10-04,29.304004080811175,74.3795471456625,25.47715978493733,20.760272821113837,50.417667388916016,49.169445990449674,224.51412277221678,89.18490548735683,526.591466303472,235.87980571708295,187.35000209762828,32.884871074092096,658.11572265625,35.5,99.7323589045827,68.975583539208,116.83517929388552,23.1562018731675,463.47367434666074,15.436120473970567,757.7627862018088,377.9893323392381,
